"","GSM734540","GSM734541","GSM734542","GSM734543","GSM734544","GSM734545","GSM734546","GSM734547","GSM734548","GSM734549","GSM734550","GSM734551","GSM734552","GSM734553","GSM734554","GSM734555","GSM734556","GSM734557","GSM734558","GSM734559","GSM734560","GSM734561","GSM734562","GSM734563"
"CATMA4a27664",9.03094448858333,8.91732753041667,9.4763907315,9.48472294216667,9.29873362516667,9.050885514,8.98668698275,8.626988654,8.44468715833333,9.1712297895,9.20345260566667,8.27983155408333,9.55506799491667,9.92156910083333,10.0052738681667,10.6908199384167,10.2920631733333,10.1705921391667,10.6842369241667,10.4123057320833,9.97396423975,9.82274569783333,9.53464225741667,9.70060176675
"CATMA4a40490",8.18925981658333,7.57888558641667,8.2307518465,7.70187772116667,8.06955750616667,7.753454663,7.98739481075,7.357369625,7.67202930433333,7.8998169235,7.90941165866667,8.18452458808333,8.92346485891667,8.66921263183333,8.57029572416667,8.05898252341667,8.35728521233333,8.53167042116667,8.52852906716667,8.54622415708333,8.76169946275,8.31580079083333,8.53597540041667,8.60280343775
"CATMA4a40500",9.17214369958333,8.44487149741667,8.8742477905,8.51805659716667,8.72080319916667,8.002699301,8.49727640675,7.751373754,8.34811496233333,8.5500210155,9.28682327266667,9.29900932008333,10.5146830149167,9.98308240083333,9.59751665516666,9.25637567441667,9.64603183733333,9.41633402516667,8.96180114016667,8.97422946508333,9.28573380975,8.92301804483333,9.44925683941667,8.68689124275
"CATMA4a40790",8.56257377158333,8.70045276741667,8.4141522105,8.79424354416667,8.92197352316667,8.75005183,8.90631452175,8.770252463,8.76571742333333,8.8517220255,8.48558454266666,8.65136926408333,8.41289581191667,8.91792083983333,8.61094567716667,9.02428572941667,8.76347884533333,8.82917242816667,8.53954408116667,8.74082355208333,8.90422378175,8.55674219783333,8.60909209941667,8.86657695275
"CATMA4c42028",10.3295724945833,10.6175844434167,10.9638883225,10.8148324091667,11.0860260641667,10.62886827,10.77764823975,10.363690049,10.5737286993333,10.9535791185,10.9509250176667,10.4454220810833,11.0276698849167,11.3810938008333,11.0007107581667,11.0679662284167,11.3902068033333,10.8629919891667,10.8551752841667,10.8450516120833,11.02198217475,10.4258732908333,10.4902279974167,10.80187822575
"CATMA4c42475",6.79709884658333,7.24103148041667,6.9451045795,7.04781464016667,6.12726551516667,6.938173428,7.15105113175,6.905008915,7.16685991133333,7.1724097065,6.37420260266667,6.10395152208333,6.46885242891667,7.25204419383333,7.01585129116667,7.67316952641667,7.21770366633333,6.85027444416667,7.13677274816667,6.70339312008333,5.90202839575,7.46028147483333,7.08804735041667,6.71533066075
"CATMA4c42596",11.9196041045833,11.4509156634167,11.4205598825,11.4038250891667,11.3691052541667,11.29404255,11.37979693975,11.324377399,11.2641332493333,11.4243755585,10.3448102676667,10.6927431810833,9.67192897291667,8.93865238483333,10.0968798781667,10.1094555484167,9.92652465833333,10.3897364991667,9.79302734416667,9.99995758208333,10.13211781475,10.0992285308333,9.92967195641667,10.19324027575
"CATMA5a04375",10.4842870045833,10.3775384934167,10.4635284125,10.0067056361667,10.6106931441667,10.41875565,10.16117872975,9.548196255,9.90093223033333,10.2767935185,9.69672784066667,8.97194751608333,8.78123173691667,8.60025339683333,8.36485700316667,8.78431897641667,8.63335470533333,9.42736811216667,8.71780228316667,8.89504427108333,9.14426244775,8.85554230783333,8.80616243641667,8.82923752175
"CATMA5a04910",9.81417437258333,9.81941464841667,9.5886378145,9.25597560216667,9.79879952116667,9.555651341,9.61838147675,9.538402688,10.4287454493333,9.7832179195,10.8304223676667,10.5622703810833,11.5769040949167,11.6694373808333,11.5483631181667,11.6080873184167,11.8611087233333,11.6988904291667,11.2446688141667,11.3463165520833,11.51505444475,10.8196676308333,11.7521843574167,11.41299210575
"CATMA5a05150",7.05057576458333,7.51312993741667,7.8803234745,8.85931845116666,8.49729516716667,9.441918189,9.51921706475,9.291165263,9.19454121433333,9.4294851325,9.03366210666667,8.83527862608333,7.42870314191667,7.06682186283333,7.12162978616667,7.92926939541667,6.66066298733333,8.00721278316667,7.05196309116667,7.76756268308333,7.34100892175,7.81776540783333,7.67184007541667,8.03308963875
"CATMA5a06130",9.21821815758333,9.21737436841667,9.1841179985,9.21902663216667,9.07214200616666,9.236273891,9.51389957775,9.564727719,9.48079312633333,9.4547743515,8.25753030466667,8.78418510808333,8.47971541591667,8.48376638383333,8.86656797816666,8.89342505541667,8.83767597733333,8.47995458616667,8.47133507716667,8.53755108608333,7.51351685175,8.31936896383333,7.91023995341667,8.18958787675
"CATMA5a06925",9.48397216258333,9.34438446241667,9.2740901475,9.67758166616667,9.82103449116667,9.644246576,9.80991674475,10.443779179,10.0053706943333,9.9707481335,9.05768604966667,8.91283995008333,8.11794074991667,7.55561718583333,7.67872712716667,7.77752214041667,7.83242392733333,7.81134108016667,7.78594156516667,7.89006060408333,7.35029547275,7.78771949483333,7.94198676241667,8.15569194175
"CATMA5a11100",9.24106236558333,9.25537863841667,9.1029935155,9.09281536316666,9.09170277416667,9.318438586,9.51351702175,9.622547014,9.31303119533333,9.6537485155,9.25707430266667,9.12871772008333,9.37212359691667,9.44775650983333,9.53826681716667,9.88398034241667,9.58298867733333,9.57843423016667,9.36481671216667,9.55924236108333,9.86800401675,9.84095716883333,9.15153422241667,9.85031180675
"CATMA5a11290",10.1808377245833,10.3013898134167,9.9477868565,10.1355208891667,10.1186026641667,10.12696368,10.93865236975,11.579628619,12.0585851693333,12.2540749185,13.7620359576667,13.6277217610833,14.7597150549167,15.0734316908333,15.3697300581667,14.8820890384167,14.9293253133333,14.7455778991667,14.7969096541667,14.9215378320833,14.88844826475,14.6417936208333,14.5970997674167,14.60432827575
"CATMA5a12660",8.09338938558333,8.07178794941667,8.4469852775,7.73769360016667,8.11031213516667,8.387205537,8.49937807875,8.224432322,8.24590136033333,7.8228743625,8.56843359666667,8.92289438908333,8.78021438691667,9.23144111883333,9.65289220416667,9.68870267041667,9.66028887333333,9.42137024716667,9.85303945516667,9.70817206408333,9.63109644775,9.94637274083333,9.62907944641667,9.69162457675
"CATMA5a20495",10.8127216245833,11.7651212534167,11.6696876025,11.9762193591667,11.7331142941667,11.25161553,12.33748671975,12.443423519,12.5709929193333,12.5034578985,11.2863806076667,11.0041719810833,9.52176042591667,8.94261483983333,7.63104695416667,8.84884738541667,8.39881609233333,9.25630250016667,9.53876351516667,9.13445064408333,9.17363104175,9.89206314683333,9.89483918641667,10.80581922575
"CATMA5a35200",9.10030616458333,8.99352092741667,9.1982283165,9.08846900316667,8.50571599416667,8.811575785,9.50256166675,10.189080159,10.7472646193333,9.8711958175,10.9454167176667,10.8755978010833,11.7565862449167,12.3541179508333,12.3192639581667,12.5805158384167,12.2817376933333,12.1389893791667,12.0503956141667,11.8409646820833,11.53867186475,11.7315888108333,11.3604369174167,11.11703541575
"CATMA5a41290",8.58832626958333,8.35082866241667,8.3474785455,8.84749541016667,8.81275057516667,8.816369993,8.95118801475,9.236797568,9.26525348133333,7.6918223355,8.22403341966667,8.89314637508333,9.14926432391667,8.82677599983333,8.43374665116666,8.30297359541667,8.83882655133333,8.85685322516667,8.47531077216667,8.57028872608333,8.83364761575,7.86975190183333,9.13623137641667,8.56490632675
"CATMA5a41900",9.07546985358333,8.93644199341667,8.9526211405,8.84369739116667,9.12888571116667,8.581696389,8.97486378775,8.746665575,9.10704002333333,9.3411918665,9.25578371566667,9.80949128108333,10.0775820149167,10.2778011408333,10.5838739381667,10.5400461884167,10.8219749433333,10.5545595591667,10.5319020541667,10.8522789420833,10.77450050475,10.5059298808333,10.7996742774167,10.45252634575
"CATMA5a42310",8.75957290758333,8.66991294641667,8.7298710265,8.27492722016667,8.37559232916666,8.644612141,8.97270139575,8.373029106,9.54236108133333,8.4520372675,8.22879468266667,8.41333239408333,8.35641796891667,8.06810216783333,7.96669422316667,8.11925909741667,7.36908230133333,8.37874915216667,7.85986453116667,7.22188423908333,8.38967852575,7.96233223683333,8.19711791241667,8.28242462275
"CATMA5a42340",9.07250274158333,8.46955365641667,9.0762183645,9.18910033516667,9.03730172516667,8.776570511,9.11565925175,9.714040151,9.69297357333333,9.4698713865,9.02796669666667,9.11532681008333,9.96375793491667,10.2778705208333,9.92853445616667,9.83930119741667,9.96777094633333,9.55784238316667,9.60214335916667,9.77500016108333,9.68737736875,9.42982364083333,9.41800077041666,9.40642893575
"CATMA5a42350",8.60957129158333,8.52249969241667,8.5911741775,8.65069907416667,8.92140117116667,8.358788044,8.91441381775,9.006755242,9.34075656033333,8.9595609235,8.99005474166666,8.85236755108333,9.38144478091667,9.75948225983333,9.56990294216666,9.66050847041667,9.68433732033333,9.15341748516667,9.42953400816667,9.33479643808333,9.23235227675,8.78147644783333,9.21552353341667,9.44266869175
"CATMA5a43215",9.66647920158333,10.1577087734167,9.8559046695,9.78607005916666,9.53931956616667,9.702198793,9.98971821575,9.848013512,10.6420307993333,10.5196964185,11.9386153576667,11.7675496810833,12.2963390149167,11.9405611608333,11.4557348081667,12.1324768984167,11.8349480233333,11.3670082691667,11.6838969541667,11.4161051320833,11.52005023475,11.2567674908333,11.6601637774167,11.58198069575
"CATMA5a51880",11.0338739645833,10.3252078834167,10.2186191025,10.1865310591667,10.3686675541667,9.878336636,10.14343666275,10.329909079,10.2319374693333,10.6957918285,9.92837316766667,10.2569001410833,10.5021969349167,10.3409562408333,10.3605603181667,10.3410536784167,10.4548724033333,10.2372828491667,9.89925624316667,10.1530399720833,10.18265030475,10.3676563208333,10.0581141774167,10.14782388575
"CATMA5a56920",7.18333046558333,7.17878970541667,6.5431776755,6.83672142716667,7.07295886616667,7.301006811,7.16481473275,7.020565459,7.11795594033333,7.5351372565,7.11087635666667,6.24575027308333,6.34361185591667,7.08057138183333,7.62467330016667,7.44488687541667,6.83361713133333,6.70294911516667,4.76673252316667,5.80753678508333,6.78331071275,6.91574557983333,6.66232037741667,7.20445885475
"CATMA5a59560",9.74355403658333,10.7866468734167,11.1313178925,12.0280842591667,11.8422594441667,11.3858497,11.83540138975,12.161077089,11.5842498793333,11.4078277385,10.9818794476667,10.8415698510833,10.9479515749167,10.9170482908333,10.1150791881667,10.5397294384167,10.3999570333333,10.1941173291667,9.91434028616667,10.2430066420833,10.08356212475,9.98463739383333,9.55214861941667,10.76467961575
"CATMA5a60200",10.5738912645833,10.0367287334167,9.1712907045,9.17973442516667,8.94553504216667,8.917124977,8.95520795375,8.872290995,9.14054338633333,8.9463031415,9.42269626666667,9.77260752408333,10.2899687249167,10.3343178508333,10.6008220081667,10.5726569084167,10.6453755033333,10.0823101591667,10.7169431841667,10.5290039820833,10.56309668475,10.0574902508333,10.2728059774167,9.96639215875
"CATMA5c64429",12.1438272845833,12.0735131034167,12.1646499125,11.4850615791667,11.4490478641667,12.13053732,12.61386921975,11.859521699,13.2322545193333,12.4696082385,13.2633285376667,13.0317128010833,13.7738936749167,14.0976636608333,13.9397010681667,14.8286741184167,14.4182957133333,14.3256127791667,14.0636608041667,14.0312299620833,14.31883569475,13.5791364508333,13.6963075074167,13.33543361575
"CATMA5c65156",10.0074083445833,10.1704595234167,10.1351249425,10.1792540191667,9.72434557016667,9.935646127,10.10709967475,9.871620299,9.50728695033333,9.2376464775,9.74626098266667,9.90627066108333,9.18846474791667,9.40654615283333,9.56687234716667,9.64814353941667,9.81715786033333,9.70494425616667,9.27370180416667,9.31962834008333,9.16282515975,9.17735081083333,9.02420494141667,9.64726182875
