,c,cell,assay,ko,stimulant,captureActual,replicate,cell.num,obstime,total,aligned,disrupted,Precocious,S.hat,capture,capture.orig,module.score,tau,init_1,init_2,init_3,init_4,init_5,init_6,init_7,init_8,init_9,init_10,init_11,init_12,init_13,init_14,init_15,init_16,init_17,init_18,init_19,init_20
176,176,LPS_2h_S80,,,LPS,2h,,80,2,5097058,59.65,FALSE,Not,precocious,-0.937469559438464,2,1.25014176673178,1.25014176673178,2.12748,2.66013071895425,2.58169934640523,2.68627450980392,2.63398692810458,2.71241830065359,6.84313725490196,3.15686274509804,2.92156862745098,3,4.35947712418301,3.81045751633987,2.68627450980392,2.63398692810458,2.42483660130719,3.57516339869281,2.58169934640523,2.81699346405229,2.66013071895425,2.66013071895425
177,177,LPS_2h_S81,,,LPS,2h,,81,2,4245042,56.01,FALSE,Not,precocious,-0.915374118850335,2,0.551662669843094,0.551662669843094,1.63482,2.63398692810458,3.07843137254902,2.58169934640523,2.66013071895425,3.15686274509804,3.23529411764706,2.42483660130719,3.3921568627451,3.81045751633987,5.40522875816993,3.52287581699346,2.52941176470588,2.66013071895425,2.71241830065359,3.05228758169935,2.63398692810458,3.15686274509804,2.68627450980392,2.63398692810458
178,178,LPS_2h_S82,,,LPS,2h,,82,2,2053206,43.84,FALSE,Not,precocious,-0.735065559994058,2,0.740095638436897,0.740095638436897,1.18651,2.68627450980392,3.15686274509804,4.12418300653595,2.52941176470588,2.81699346405229,3.65359477124183,2.71241830065359,3.41830065359477,2.79084967320261,5.01307189542484,2.3202614379085,2.42483660130719,2.58169934640523,4.12418300653595,3.73202614379085,4.12418300653595,3.47058823529412,2.58169934640523,2.68627450980392
179,179,LPS_2h_S83,,,LPS,2h,,83,2,6215809,59.65,FALSE,Not,precocious,-0.404100780163666,2,2.62849760804483,2.62849760804483,3.41478,2.52941176470588,2.71241830065359,2.63398692810458,2.42483660130719,3.47058823529412,2.84313725490196,3.23529411764706,3.28758169934641,2.3202614379085,3.94117647058824,3.28758169934641,2.71241830065359,3.75816993464052,3.65359477124183,3.41830065359477,2.42483660130719,3.65359477124183,3.15686274509804,2.81699346405229
180,180,LPS_2h_S84,,,LPS,2h,,84,2,8495430,69.48,FALSE,Not,precocious,0.199919759367289,2,1.85219351821339,1.85219351821339,2.38392,2.42483660130719,2.81699346405229,2.84313725490196,2.68627450980392,2.24183006535948,2.81699346405229,6.84313725490196,2.73856209150327,2.92156862745098,3.86274509803922,2.73856209150327,3.15686274509804,3.07843137254902,2.84313725490196,3.15686274509804,2.71241830065359,2.84313725490196,4.12418300653595,2.52941176470588
181,181,LPS_2h_S85,,,LPS,2h,,85,2,7297359,54.53,FALSE,Not,precocious,-0.673855362416315,2,0.808498281077903,0.808498281077903,2.04966,2.81699346405229,6.84313725490196,2.81699346405229,2.58169934640523,0.176470588235294,3.15686274509804,2.55555555555556,2.50326797385621,2.55555555555556,5.35294117647059,2.79084967320261,2.81699346405229,2.81699346405229,2.55555555555556,2.81699346405229,6.84313725490196,2.55555555555556,2.52941176470588,3.15686274509804
182,182,LPS_2h_S87,,,LPS,2h,,87,2,11963752,60.18,FALSE,Not,precocious,-0.012363758054391,2,2.24378039038793,2.24378039038793,2.17666,3.15686274509804,2.63398692810458,3.15686274509804,2.71241830065359,1.37908496732026,3.47058823529412,4.12418300653595,2.79084967320261,4.35947712418301,5.06535947712418,3.75816993464052,3.47058823529412,2.84313725490196,3.23529411764706,2.24183006535948,4.35947712418301,3.23529411764706,2.63398692810458,2.42483660130719
183,183,LPS_2h_S88,,,LPS,2h,,88,2,5708124,42.1,FALSE,Not,precocious,-0.823583391431059,2,1.78342053130727,1.78342053130727,2.68059,2.71241830065359,3.6797385620915,3.47058823529412,6.84313725490196,1.35294117647059,1.35294117647059,3.65359477124183,3.88888888888889,6.84313725490196,4.17647058823529,2.66013071895425,2.24183006535948,3.65359477124183,6.84313725490196,3.47058823529412,3.23529411764706,2.52941176470588,2.81699346405229,2.84313725490196
184,184,LPS_2h_S8,,,LPS,2h,,8,2,10345381,57.63,FALSE,Not,precocious,-0.047982780060848,2,1.21683898748618,1.21683898748618,1.69339,2.84313725490196,4.35947712418301,2.24183006535948,3.65359477124183,4.12418300653595,2.47712418300654,2.84313725490196,2.26797385620915,3.23529411764706,5.30065359477124,2.52941176470588,2.55555555555556,4.12418300653595,4.35947712418301,3.65359477124183,3.65359477124183,2.66013071895425,2.84313725490196,2.71241830065359
185,185,LPS_2h_S91,,,LPS,2h,,91,2,2294254,54.87,FALSE,Not,precocious,-0.456683636395493,2,1.63342419661151,1.63342419661151,2.65451,3.65359477124183,2.55555555555556,2.55555555555556,3.23529411764706,2.84313725490196,2.89542483660131,2.81699346405229,3.73202614379085,3.65359477124183,4.83006535947712,2.63398692810458,2.84313725490196,3.23529411764706,5.40522875816993,6.84313725490196,2.55555555555556,4.12418300653595,2.42483660130719,3.65359477124183
186,186,LPS_2h_S92,,,LPS,2h,,92,2,7185469,51.59,FALSE,Not,precocious,-0.186776188090833,2,1.47159833226789,1.47159833226789,1.94268,4.12418300653595,3.23529411764706,3.65359477124183,2.84313725490196,2.55555555555556,1.37908496732026,3.47058823529412,3.57516339869281,2.84313725490196,5.03921568627451,3.65359477124183,3.65359477124183,6.84313725490196,-0.973856209150327,3.23529411764706,2.84313725490196,2.24183006535948,2.55555555555556,4.12418300653595
187,187,LPS_2h_S94,,,LPS,2h,,94,2,4476374,52.99,FALSE,Not,precocious,0.023125337546726,2,3.63909535267336,3.63909535267336,4.11284,3.23529411764706,3.47058823529412,3.23529411764706,4.12418300653595,3.23529411764706,3.6797385620915,2.24183006535948,3.05228758169935,2.81699346405229,5.16993464052288,3.23529411764706,4.12418300653595,4.35947712418301,3.94117647058824,2.55555555555556,2.81699346405229,3.52287581699346,3.23529411764706,2.55555555555556
188,188,LPS_2h_S95,,,LPS,2h,,95,2,11428369,63.62,FALSE,Not,precocious,-0.278105148978849,2,1.85320619921322,1.85320619921322,2.54705,2.55555555555556,5.40522875816993,2.71241830065359,2.55555555555556,3.65359477124183,2.24183006535948,1.35294117647059,2.86928104575163,3.15686274509804,4.41176470588235,2.84313725490196,3.23529411764706,5.01307189542484,3.86274509803922,2.84313725490196,3.15686274509804,0.176470588235294,2.71241830065359,3.23529411764706
189,189,LPS_2h_S9,,,LPS,2h,,9,2,7883560,68.46,FALSE,Not,precocious,0.406797035201822,2,1.58728458275299,1.58728458275299,1.43344,6.84313725490196,5.16993464052288,6.84313725490196,4.35947712418301,6.84313725490196,2.55555555555556,0.176470588235294,2.39869281045752,3.47058823529412,3.99346405228758,2.55555555555556,6.84313725490196,2.55555555555556,4.09803921568628,4.12418300653595,3.47058823529412,6.86928104575163,-0.973856209150327,6.84313725490196
190,190,LPS_4h_S10,,,LPS,4h,,10,4,1260411,36,FALSE,Not,precocious,-0.875665966866294,4,2.78222553799921,2.78222553799921,3.83092,4.35947712418301,5.01307189542484,4.35947712418301,5.40522875816993,3.94117647058824,4.35947712418301,5.79738562091503,5.79738562091503,2.24183006535948,4.30718954248366,4.35947712418301,4.35947712418301,3.47058823529412,5.35294117647059,4.35947712418301,2.24183006535948,6.84313725490196,4.35947712418301,-0.973856209150327
191,191,LPS_4h_S14,,,LPS,4h,,14,4,3774332,55.99,FALSE,Not,precocious,0.177374376307339,4,4.78039265161129,4.78039265161129,4.92011,5.01307189542484,-0.973856209150327,5.03921568627451,5.01307189542484,3.86274509803922,5.40522875816993,4.54248366013072,4.54248366013072,4.4640522875817,5.19607843137255,5.40522875816993,5.01307189542484,2.24183006535948,4.38562091503268,5.01307189542484,5.79738562091503,3.86274509803922,5.79738562091503,4.35947712418301
192,192,LPS_4h_S16,,,LPS,4h,,16,4,5869937,57.34,FALSE,Not,precocious,0.47072792487841,4,4.83765442518175,4.83765442518175,4.62952,-0.973856209150327,5.03921568627451,5.16993464052288,4.54248366013072,4.59477124183007,5.01307189542484,4.09803921568628,-0.973856209150327,5.22222222222222,4.77777777777778,5.01307189542484,5.40522875816993,5.40522875816993,6.86928104575163,5.40522875816993,5.66666666666667,5.79738562091503,6.84313725490196,4.54248366013072
193,193,LPS_4h_S17,,,LPS,4h,,17,4,5923877,46.41,FALSE,Not,precocious,0.195131652279665,4,4.8928307835775,4.8928307835775,4.63353,5.40522875816993,4.83006535947712,4.83006535947712,-0.973856209150327,4.77777777777778,-0.973856209150327,5.35294117647059,3.94117647058824,5.19607843137255,4.59477124183007,4.09803921568628,5.30065359477124,5.30065359477124,4.17647058823529,-0.973856209150327,5.56209150326797,5.66666666666667,4.09803921568628,5.79738562091503
194,194,LPS_4h_S1,,,LPS,4h,,1,4,7592857,51.12,FALSE,Not,precocious,-0.013922928762174,4,5.02310240013168,5.02310240013168,6.194,3.94117647058824,2.24183006535948,3.94117647058824,4.09803921568628,4.25490196078431,4.54248366013072,3.86274509803922,3.86274509803922,4.77777777777778,6.42483660130719,-0.973856209150327,5.03921568627451,4.83006535947712,5.06535947712418,4.54248366013072,6.03267973856209,6.55555555555556,5.01307189542484,5.40522875816993
195,195,LPS_4h_S23,,,LPS,4h,,23,4,6976848,46.89,FALSE,Not,precocious,-0.43952734693119,4,4.71118973819189,4.71118973819189,5.65183,3.86274509803922,4.77777777777778,5.40522875816993,5.35294117647059,4.96078431372549,4.09803921568628,3.94117647058824,4.09803921568628,6.42483660130719,4.56862745098039,4.54248366013072,4.83006535947712,6.42483660130719,4.83006535947712,3.86274509803922,6.55555555555556,6.92156862745098,4.54248366013072,3.94117647058824
196,196,LPS_4h_S24,,,LPS,4h,,24,4,9140395,44.54,FALSE,Not,precocious,-0.307763289786975,4,3.48928518917944,3.48928518917944,4.35744,5.30065359477124,5.19607843137255,5.01307189542484,5.16993464052288,5.2483660130719,3.86274509803922,-0.973856209150327,5.35294117647059,4.59477124183007,4.4640522875817,5.1437908496732,6.86928104575163,4.77777777777778,5.30065359477124,3.94117647058824,4.8562091503268,6.29411764705882,5.40522875816993,5.01307189542484
197,197,LPS_4h_S25,,,LPS,4h,,25,4,7854821,52.82,FALSE,Not,precocious,-0.025576925147937,4,3.44264964867487,3.44264964867487,3.50489,5.03921568627451,4.4640522875817,4.09803921568628,5.03921568627451,4.56862745098039,3.94117647058824,5.40522875816993,5.03921568627451,5.16993464052288,5.22222222222222,4.38562091503268,4.17647058823529,4.59477124183007,5.01307189542484,5.30065359477124,4.54248366013072,6.50326797385621,3.86274509803922,3.86274509803922
198,198,LPS_4h_S26,,,LPS,4h,,26,4,6402782,54.18,FALSE,Not,precocious,-0.269279075881235,4,4.74745432132611,4.74745432132611,4.71655,4.54248366013072,5.30065359477124,-0.973856209150327,4.83006535947712,4.93464052287582,5.06535947712418,4.35947712418301,5.30065359477124,5.03921568627451,5.2483660130719,5.35294117647059,5.06535947712418,5.19607843137255,5.03921568627451,5.19607843137255,-0.973856209150327,6.05882352941176,3.94117647058824,4.09803921568628
199,199,LPS_4h_S27,,,LPS,4h,,27,4,6065777,54.7,FALSE,Not,precocious,0.187509543192586,4,4.20368532198541,4.20368532198541,4.26569,5.16993464052288,6.47712418300654,4.54248366013072,4.38562091503268,4.41176470588235,4.17647058823529,5.01307189542484,5.40522875816993,5.01307189542484,4.49019607843137,4.15032679738562,5.19607843137255,5.03921568627451,5.16993464052288,4.17647058823529,4.09803921568628,6.6078431372549,5.03921568627451,5.30065359477124
200,200,LPS_4h_S28,,,LPS,4h,,28,4,8359993,56.77,FALSE,Not,precocious,0.155998671548797,4,4.56174947374069,4.56174947374069,5.02584,4.83006535947712,5.06535947712418,3.86274509803922,5.1437908496732,3.99346405228758,5.30065359477124,5.30065359477124,5.01307189542484,5.40522875816993,4.96078431372549,5.16993464052288,5.16993464052288,5.16993464052288,5.19607843137255,4.30718954248366,3.86274509803922,5.69281045751634,5.35294117647059,5.35294117647059
201,201,LPS_4h_S29,,,LPS,4h,,29,4,5596977,54.19,FALSE,Not,precocious,0.585611339306012,4,5.04821930651962,5.04821930651962,4.4821,5.19607843137255,6.42483660130719,4.38562091503268,4.30718954248366,4.22875816993464,4.83006535947712,5.03921568627451,4.35947712418301,4.83006535947712,4.25490196078431,5.03921568627451,4.59477124183007,5.22222222222222,4.59477124183007,5.1437908496732,3.94117647058824,6.76470588235294,4.38562091503268,5.03921568627451
202,202,LPS_4h_S2,,,LPS,4h,,2,4,3951902,57.35,FALSE,Not,precocious,-0.258780009954647,4,4.05668042438199,4.05668042438199,4.58764,5.35294117647059,3.86274509803922,5.35294117647059,3.99346405228758,5.06535947712418,5.16993464052288,5.22222222222222,5.22222222222222,3.94117647058824,4.28104575163399,4.83006535947712,4.77777777777778,4.4640522875817,4.77777777777778,4.38562091503268,5.01307189542484,6.03267973856209,5.30065359477124,4.83006535947712
203,203,LPS_4h_S30,,,LPS,4h,,30,4,3383017,47.12,FALSE,Not,precocious,0.455425363251765,4,5.28288120247391,5.28288120247391,5.25587,4.09803921568628,4.15032679738562,5.06535947712418,4.77777777777778,4.83006535947712,5.03921568627451,4.4640522875817,4.4640522875817,5.30065359477124,4.90849673202614,5.06535947712418,6.42483660130719,4.7516339869281,6.42483660130719,5.35294117647059,5.40522875816993,4.8562091503268,5.06535947712418,6.86928104575163
204,204,LPS_4h_S33,,,LPS,4h,,33,4,2565039,41.18,FALSE,Not,precocious,-0.503677363304406,4,3.47180059013973,3.47180059013973,4.52943,4.17647058823529,4.17647058823529,5.30065359477124,5.19607843137255,5.30065359477124,4.4640522875817,4.7516339869281,4.7516339869281,4.17647058823529,5.90196078431373,5.30065359477124,5.09150326797386,6.63398692810458,4.56862745098039,4.09803921568628,5.03921568627451,4.62091503267974,4.83006535947712,4.17647058823529
205,205,LPS_4h_S34,,,LPS,4h,,34,4,1866081,53.45,FALSE,Not,precocious,-0.403636755413183,4,4.71440084915294,4.71440084915294,5.85757,4.59477124183007,6.63398692810458,4.17647058823529,4.17647058823529,5.19607843137255,5.22222222222222,6.63398692810458,6.63398692810458,5.06535947712418,5.32679738562092,4.17647058823529,4.93464052287582,6.47712418300654,7,5.03921568627451,5.16993464052288,4.51633986928105,4.17647058823529,5.06535947712418
206,206,LPS_4h_S35,,,LPS,4h,,35,4,4848002,61.54,FALSE,Not,precocious,-0.6616185032477,4,3.19437014648835,3.19437014648835,3.55647,5.06535947712418,4.7516339869281,4.30718954248366,5.30065359477124,4.17647058823529,4.59477124183007,6.47712418300654,6.47712418300654,5.35294117647059,5.43137254901961,5.19607843137255,3.99346405228758,5.43137254901961,4.25490196078431,5.16993464052288,5.19607843137255,5.45751633986928,5.66666666666667,4.38562091503268
207,207,LPS_4h_S36,,,LPS,4h,,36,4,7075734,53.24,FALSE,Not,precocious,0.129854073191038,4,4.37624956332985,4.37624956332985,4.67441,4.77777777777778,4.59477124183007,5.19607843137255,5.06535947712418,4.30718954248366,6.42483660130719,4.0718954248366,4.0718954248366,3.86274509803922,6.63398692810458,4.77777777777778,5.37908496732026,4.88235294117647,4.96078431372549,4.83006535947712,4.77777777777778,5.48366013071895,4.8562091503268,5.16993464052288
208,208,LPS_4h_S37,,,LPS,4h,,37,4,2552593,48.5,FALSE,Not,precocious,0.400567978207318,4,4.60738166208444,4.60738166208444,4.71951,6.86928104575163,4.38562091503268,4.77777777777778,4.41176470588235,5.1437908496732,4.77777777777778,4.64705882352941,6.97385620915033,4.09803921568628,4.7516339869281,4.30718954248366,6.05882352941176,4.0718954248366,5.2483660130719,4.77777777777778,4.59477124183007,5.27450980392157,6.86928104575163,4.30718954248366
209,209,LPS_4h_S3,,,LPS,4h,,3,4,6337204,57.21,FALSE,Not,precocious,0.015652976257238,4,5.00416319305423,5.00416319305423,5.62477,4.38562091503268,5.1437908496732,4.59477124183007,4.93464052287582,4.54248366013072,5.19607843137255,6.97385620915033,4.64705882352941,-0.973856209150327,4.88235294117647,3.99346405228758,4.15032679738562,5.50980392156863,5.22222222222222,4.59477124183007,6.42483660130719,4.67320261437909,5.16993464052288,4.22875816993464
210,210,LPS_4h_S40,,,LPS,4h,,40,4,2026222,47.67,FALSE,Not,precocious,-0.013029794166815,4,4.51085280628349,4.51085280628349,4.50326,4.30718954248366,6.68627450980392,6.42483660130719,4.01960784313725,-0.973856209150327,4.56862745098039,5.90196078431373,5.32679738562092,4.54248366013072,5.50980392156863,4.93464052287582,6.79084967320261,5.82352941176471,4.4640522875817,4.25490196078431,4.56862745098039,5.58823529411765,4.22875816993464,5.19607843137255
211,211,LPS_4h_S41,,,LPS,4h,,41,4,2445683,33.81,FALSE,Not,precocious,-0.157045324361587,4,4.38980146329414,4.38980146329414,5.39805,5.1437908496732,4.96078431372549,5.22222222222222,4.28104575163399,4.35947712418301,5.2483660130719,5.32679738562092,5.90196078431373,5.37908496732026,5.82352941176471,4.41176470588235,6.68627450980392,6.97385620915033,4.7516339869281,5.09150326797386,4.83006535947712,6.39869281045752,5.56209150326797,5.1437908496732
212,212,LPS_4h_S45,,,LPS,4h,,45,4,3604764,56.42,FALSE,Not,precocious,-0.594817968974442,4,4.86316602202209,4.86316602202209,6.77723,5.79738562091503,7,4.4640522875817,6.89542483660131,5.01307189542484,4.49019607843137,4.88235294117647,4.88235294117647,4.15032679738562,6.47712418300654,4.22875816993464,4.56862745098039,4.64705882352941,5.43137254901961,7,4.17647058823529,4.98692810457516,6.76470588235294,6.3202614379085
213,213,LPS_4h_S48,,,LPS,4h,,48,4,1552558,45.72,FALSE,Not,precocious,-0.962890680176488,4,2.52852364504389,2.52852364504389,3.7907,4.4640522875817,5.35294117647059,4.7516339869281,6.13725490196078,5.40522875816993,4.96078431372549,5.43137254901961,5.43137254901961,6.68627450980392,4.0718954248366,6.68627450980392,7,5.32679738562092,6.63398692810458,5.37908496732026,5.30065359477124,5.95424836601307,4.41176470588235,4.41176470588235
214,214,LPS_4h_S49,,,LPS,4h,,49,4,5659105,57.99,FALSE,Not,precocious,0.255591756482235,4,4.79841046176317,4.79841046176317,4.70256,5.22222222222222,5.22222222222222,6.63398692810458,3.96732026143791,5.03921568627451,6.63398692810458,4.49019607843137,4.49019607843137,6.3202614379085,4.64705882352941,4.43790849673203,4.25490196078431,5.90196078431373,6.47712418300654,6.3202614379085,5.06535947712418,5.84967320261438,5.1437908496732,5.11764705882353
215,215,LPS_4h_S4,,,LPS,4h,,4,4,3167721,44.44,FALSE,Not,precocious,-0.50266514990316,4,3.47356051711227,3.47356051711227,4.55588,4.41176470588235,4.54248366013072,4.88235294117647,5.77124183006536,5.16993464052288,4.7516339869281,4.28104575163399,5.2483660130719,5.1437908496732,6.97385620915033,5.5359477124183,4.96078431372549,6.68627450980392,4.0718954248366,6.6078431372549,5.35294117647059,6.81699346405229,4.15032679738562,6.76470588235294
216,216,LPS_4h_S50,,,LPS,4h,,50,4,2108827,47.28,FALSE,Not,precocious,-0.764312921741788,4,3.75990156325114,3.75990156325114,6.56288,6.42483660130719,4.56862745098039,5.50980392156863,6.79084967320261,4.38562091503268,5.50980392156863,5.71895424836601,4.96078431372549,4.22875816993464,6.71241830065359,6.45098039215686,5.2483660130719,5.71895424836601,5.50980392156863,6.73856209150327,4.38562091503268,6.18954248366013,5.37908496732026,3.99346405228758
217,217,LPS_4h_S52,,,LPS,4h,,52,4,5640203,47.1,FALSE,Not,precocious,-0.188429174509896,4,4.50164820361038,4.50164820361038,5.82104,3.99346405228758,4.0718954248366,5.82352941176471,4.22875816993464,5.35294117647059,5.82352941176471,4.01960784313725,4.25490196078431,4.38562091503268,4.69934640522876,6.2156862745098,4.49019607843137,4.28104575163399,5.82352941176471,5.69281045751634,6.86928104575163,5.64052287581699,6.3202614379085,4.8562091503268
218,218,LPS_4h_S53,,,LPS,4h,,53,4,7859134,50.19,FALSE,Not,precocious,0.012400348503852,4,4.73933342386239,4.73933342386239,5.94739,5.09150326797386,4.09803921568628,6.47712418300654,6.68627450980392,4.09803921568628,6.71241830065359,6.52941176470588,6.68627450980392,5.09150326797386,4.98692810457516,5.98039215686275,5.43137254901961,4.01960784313725,4.80392156862745,4.20261437908497,4.22875816993464,6.24183006535948,3.99346405228758,4.59477124183007
219,219,LPS_4h_S54,,,LPS,4h,,54,4,3017430,55.2,FALSE,Not,precocious,-0.047406299351909,4,4.77482331703394,4.77482331703394,5.6501,4.7516339869281,3.99346405228758,4.0718954248366,4.0718954248366,4.15032679738562,6.50326797385621,4.90849673202614,4.56862745098039,4.93464052287582,6.66013071895425,6.08496732026144,5.22222222222222,6.52941176470588,6.50326797385621,6.52941176470588,5.1437908496732,4.80392156862745,4.30718954248366,5.37908496732026
220,220,LPS_4h_S56,,,LPS,4h,,56,4,6098372,53.34,FALSE,Not,precocious,-0.065747596936487,4,4.85896122820395,4.85896122820395,6.43609,4.93464052287582,4.93464052287582,4.64705882352941,6.94771241830065,6.58169934640523,4.80392156862745,6.13725490196078,7,3.99346405228758,6.26797385620915,6.37254901960784,4.4640522875817,4.90849673202614,4.04575163398693,5.90196078431373,6.3202614379085,5.82352941176471,5.98039215686275,5.66666666666667
221,221,LPS_4h_S57,,,LPS,4h,,57,4,3763756,57.63,FALSE,Not,precocious,-0.556878655075801,4,3.91857408416414,3.91857408416414,5.64816,6.3202614379085,5.2483660130719,6.97385620915033,6.11111111111111,5.56209150326797,4.33333333333333,4.20261437908497,5.09150326797386,4.41176470588235,4.72549019607843,5.11764705882353,4.7516339869281,6.94771241830065,6.24183006535948,5.32679738562092,5.37908496732026,5.50980392156863,6.05882352941176,4.77777777777778
222,222,LPS_4h_S58,,,LPS,4h,,58,4,2323440,53.37,FALSE,Not,precocious,-0.621012923550718,4,3.20237421034798,3.20237421034798,4.56466,4.22875816993464,3.94117647058824,5.32679738562092,6.00653594771242,5.74509803921569,4.69934640522876,5.69281045751634,4.93464052287582,6.86928104575163,6.24183006535948,6.34640522875817,6.63398692810458,6.13725490196078,5.87581699346405,5.43137254901961,4.15032679738562,5.43137254901961,5.11764705882353,6.05882352941176
223,223,LPS_4h_S59,,,LPS,4h,,59,4,5882636,57.81,FALSE,Not,precocious,-0.180905081945704,4,5.23485499308737,5.23485499308737,5.9205,5.37908496732026,4.30718954248366,5.43137254901961,6.71241830065359,6.18954248366013,4.98692810457516,6.89542483660131,4.15032679738562,4.30718954248366,5.95424836601307,6.76470588235294,6.47712418300654,4.20261437908497,4.51633986928105,5.71895424836601,4.41176470588235,5.22222222222222,5.19607843137255,4.93464052287582
224,224,LPS_4h_S60,,,LPS,4h,,60,4,7432981,56.99,FALSE,Not,precocious,-0.002534670444941,4,4.05555901982721,4.05555901982721,4.1646,4.56862745098039,6.79084967320261,5.90196078431373,4.80392156862745,5.64052287581699,6.94771241830065,5.77124183006536,6.79084967320261,4.01960784313725,5.87581699346405,6.6078431372549,4.0718954248366,5.69281045751634,6.18954248366013,4.90849673202614,3.99346405228758,5.2483660130719,6.03267973856209,6.03267973856209
225,225,LPS_4h_S62,,,LPS,4h,,62,4,5248154,59.47,FALSE,Not,precocious,-0.027967261509841,4,4.2055645072662,4.2055645072662,7.29323,5.2483660130719,5.50980392156863,4.90849673202614,5.82352941176471,6.81699346405229,6.00653594771242,3.96732026143791,6.34640522875817,5.71895424836601,6.92156862745098,6.3202614379085,5.50980392156863,3.96732026143791,5.64052287581699,4.01960784313725,4.30718954248366,4.49019607843137,4.93464052287582,5.09150326797386
226,226,LPS_4h_S63,,,LPS,4h,,63,4,4215905,43.16,FALSE,Not,precocious,-0.16416233211831,4,4.74923769340136,4.74923769340136,4.69375,4.96078431372549,5.43137254901961,4.28104575163399,5.50980392156863,6.50326797385621,4.20261437908497,6.34640522875817,5.69281045751634,4.90849673202614,4.33333333333333,3.86274509803922,5.82352941176471,6.89542483660131,6.29411764705882,4.49019607843137,4.93464052287582,4.88235294117647,4.77777777777778,6.34640522875817
227,227,LPS_4h_S65,,,LPS,4h,,65,4,7216077,53.34,FALSE,Not,precocious,0.297499313439752,4,5.25149536989905,5.25149536989905,5.19816,7,5.09150326797386,4.25490196078431,6.47712418300654,4.98692810457516,5.77124183006536,6.79084967320261,4.20261437908497,6.13725490196078,6.50326797385621,3.94117647058824,4.80392156862745,5.77124183006536,5.74509803921569,5.2483660130719,5.09150326797386,4.7516339869281,6.55555555555556,6.42483660130719
228,228,LPS_4h_S66,,,LPS,4h,,66,4,3866926,53.02,FALSE,Not,precocious,0.186616733987827,4,4.25066149313463,4.25066149313463,4.86606,6.05882352941176,4.41176470588235,4.96078431372549,4.64705882352941,4.69934640522876,6.13725490196078,4.15032679738562,6.13725490196078,6.52941176470588,4.80392156862745,4.59477124183007,6.92156862745098,6.79084967320261,6.81699346405229,4.96078431372549,6.68627450980392,4.4640522875817,5.5359477124183,4.15032679738562
229,229,LPS_4h_S68,,,LPS,4h,,68,4,9823457,47.88,FALSE,Not,precocious,-0.071461436600926,4,4.39578982370695,4.39578982370695,4.66175,4.25490196078431,4.01960784313725,4.49019607843137,4.69934640522876,4.20261437908497,6.52941176470588,4.93464052287582,6.89542483660131,3.96732026143791,4.04575163398693,6.42483660130719,6.71241830065359,4.15032679738562,5.45751633986928,4.56862745098039,7,4.25490196078431,4.59477124183007,6.08496732026144
230,230,LPS_4h_S69,,,LPS,4h,,69,4,5938540,45.57,FALSE,Not,precocious,-0.476446186353645,4,4.15521216679371,4.15521216679371,5.29991,4.15032679738562,4.22875816993464,5.2483660130719,4.90849673202614,5.69281045751634,3.96732026143791,5.09150326797386,5.77124183006536,6.89542483660131,6.18954248366013,5.09150326797386,4.33333333333333,6.05882352941176,5.84967320261438,4.93464052287582,6.79084967320261,4.33333333333333,6.34640522875817,6.68627450980392
231,231,LPS_4h_S70,,,LPS,4h,,70,4,1969974,44.79,FALSE,Not,precocious,-0.848210059401702,4,2.77144720275615,2.77144720275615,4.06426,6.68627450980392,4.25490196078431,4.56862745098039,6.97385620915033,6.73856209150327,6.89542483660131,6.68627450980392,3.96732026143791,7,6.81699346405229,4.25490196078431,6.66013071895425,6.3202614379085,6.2156862745098,4.41176470588235,4.43790849673203,4.04575163398693,6.42483660130719,5.98039215686275
232,232,LPS_4h_S71,,,LPS,4h,,71,4,7866988,53.04,FALSE,Not,precocious,-0.250465044553725,4,3.77705891619697,3.77705891619697,4.35349,6.63398692810458,4.49019607843137,4.01960784313725,5.43137254901961,6.6078431372549,7,4.56862745098039,4.01960784313725,6.11111111111111,4.51633986928105,4.20261437908497,6.94771241830065,4.22875816993464,6.45098039215686,3.99346405228758,6.6078431372549,6.66013071895425,6.68627450980392,4.56862745098039
233,233,LPS_4h_S72,,,LPS,4h,,72,4,8318302,33.41,FALSE,Not,precocious,-0.558425752161215,4,3.4425830499291,3.4425830499291,4.19876,5.43137254901961,4.64705882352941,5.71895424836601,5.32679738562092,6.16339869281046,6.68627450980392,7,6.52941176470588,5.69281045751634,5.64052287581699,5.69281045751634,6.97385620915033,5.1437908496732,5.95424836601307,4.22875816993464,6.34640522875817,5.87581699346405,5.09150326797386,5.56209150326797
234,234,LPS_4h_S73,,,LPS,4h,,73,4,5201420,48.5,FALSE,Not,precocious,0.148704718741752,4,4.48429225065091,4.48429225065091,4.8133,4.49019607843137,4.88235294117647,6.13725490196078,4.88235294117647,6.26797385620915,4.01960784313725,4.25490196078431,5.71895424836601,5.77124183006536,5.45751633986928,6.73856209150327,4.64705882352941,5.37908496732026,4.72549019607843,5.06535947712418,6.05882352941176,4.72549019607843,6.79084967320261,5.5359477124183
235,235,LPS_4h_S74,,,LPS,4h,,74,4,3942515,46.25,FALSE,Not,precocious,-0.444329390267825,4,3.46681278509937,3.46681278509937,4.70876,6.47712418300654,5.32679738562092,6.00653594771242,6.63398692810458,4.67320261437909,5.71895424836601,4.96078431372549,4.28104575163399,4.20261437908497,6.29411764705882,6.16339869281046,4.88235294117647,4.93464052287582,5.61437908496732,6.42483660130719,5.11764705882353,5.61437908496732,6.08496732026144,7
